video_name,frame_number,timestamp_seconds,spark_confidence,spark_pixel_count,spark_area,resolution,processing_time_seconds,saved_path
Turbothrill (11).mp4,3,0.1,0.7494,157,131.0,360x640,0.00156,spark_0003.jpg
Turbothrill (11).mp4,4,0.133,0.6937,142,114.5,360x640,0.00145,spark_0004.jpg
Turbothrill (11).mp4,6,0.2,0.4292,109,77.0,360x640,0.00156,spark_0006.jpg
Turbothrill (11).mp4,92,3.067,0.3465,134,78.5,360x640,0.00149,spark_0092.jpg
Turbothrill (11).mp4,98,3.267,0.6935,21,10.5,360x640,0.00126,spark_0098.jpg
Turbothrill (11).mp4,109,3.633,0.5998,27,15.0,360x640,0.00185,spark_0109.jpg
Turbothrill (11).mp4,143,4.767,0.5869,44,28.5,360x640,0.00143,spark_0143.jpg
Turbothrill (11).mp4,146,4.867,0.4335,57,33.0,360x640,0.00132,spark_0146.jpg
Turbothrill (11).mp4,149,4.967,0.723,46,40.0,360x640,0.00136,spark_0149.jpg
Turbothrill (11).mp4,150,5.0,0.6419,37,21.0,360x640,0.00139,spark_0150.jpg
Turbothrill (11).mp4,157,5.233,0.5977,172,133.0,360x640,0.00149,spark_0157.jpg
Turbothrill (11).mp4,159,5.3,0.5868,89,52.0,360x640,0.00188,spark_0159.jpg
Turbothrill (11).mp4,165,5.5,0.5162,23,11.5,360x640,0.00133,spark_0165.jpg
Turbothrill (11).mp4,174,5.8,0.7695,70,53.0,360x640,0.00189,spark_0174.jpg
Turbothrill (11).mp4,180,6.0,0.7083,31,19.5,360x640,0.00162,spark_0180.jpg
Turbothrill (11).mp4,183,6.1,0.3821,17,6.5,360x640,0.00152,spark_0183.jpg
Turbothrill (11).mp4,189,6.3,0.6992,203,149.0,360x640,0.0016,spark_0189.jpg
Turbothrill (11).mp4,198,6.6,0.4562,153,100.0,360x640,0.00167,spark_0198.jpg
Turbothrill (11).mp4,217,7.233,0.3989,26,8.5,360x640,0.0015,spark_0217.jpg
Turbothrill (11).mp4,233,7.767,0.5454,138,98.0,360x640,0.00176,spark_0233.jpg
Turbothrill (11).mp4,240,8.0,0.5941,165,114.0,360x640,0.00147,spark_0240.jpg
Turbothrill (11).mp4,245,8.167,0.4407,20,7.5,360x640,0.00193,spark_0245.jpg
Turbothrill (11).mp4,247,8.233,0.542,111,81.5,360x640,0.00156,spark_0247.jpg
Turbothrill (11).mp4,248,8.267,0.3882,70,41.0,360x640,0.00181,spark_0248.jpg
Turbothrill (11).mp4,249,8.3,0.6516,40,24.0,360x640,0.00178,spark_0249.jpg
Turbothrill (11).mp4,252,8.4,0.571,36,16.5,360x640,0.00145,spark_0252.jpg
Turbothrill (11).mp4,253,8.433,0.4499,77,48.0,360x640,0.00171,spark_0253.jpg
Turbothrill (11).mp4,257,8.567,0.5139,13,5.0,360x640,0.00173,spark_0257.jpg
Turbothrill (11).mp4,261,8.7,0.5772,19,9.0,360x640,0.00134,spark_0261.jpg
Turbothrill (11).mp4,267,8.9,0.4983,81,46.0,360x640,0.00177,spark_0267.jpg
Turbothrill (11).mp4,273,9.1,0.6025,383,286.5,360x640,0.00177,spark_0273.jpg
Turbothrill (11).mp4,277,9.233,0.6117,386,261.5,360x640,0.00193,spark_0277.jpg
Turbothrill (11).mp4,283,9.433,0.7942,235,161.0,360x640,0.0018,spark_0283.jpg
Turbothrill (11).mp4,292,9.733,0.652,56,33.0,360x640,0.0017,spark_0292.jpg
Turbothrill (11).mp4,315,10.5,0.5675,17,7.5,360x640,0.002,spark_0315.jpg
Turbothrill (11).mp4,407,13.567,0.5631,164,126.5,360x640,0.00166,spark_0407.jpg
Turbothrill (11).mp4,414,13.8,0.5363,28,14.5,360x640,0.00162,spark_0414.jpg
Turbothrill (11).mp4,416,13.867,0.5724,139,107.0,360x640,0.00168,spark_0416.jpg
Turbothrill (11).mp4,420,14.0,0.6809,161,120.0,360x640,0.00197,spark_0420.jpg
Turbothrill (11).mp4,423,14.1,0.8214,209,163.0,360x640,0.00161,spark_0423.jpg
Turbothrill (11).mp4,425,14.167,0.715,42,28.5,360x640,0.00168,spark_0425.jpg
Turbothrill (11).mp4,427,14.233,0.6954,146,98.5,360x640,0.00166,spark_0427.jpg
Turbothrill (11).mp4,439,14.633,0.5351,124,72.5,360x640,0.00219,spark_0439.jpg
Turbothrill (11).mp4,441,14.7,0.3682,15,5.0,360x640,0.00165,spark_0441.jpg
Turbothrill (11).mp4,443,14.767,0.7324,113,58.0,360x640,0.00202,spark_0443.jpg
Turbothrill (11).mp4,460,15.333,0.7049,195,140.0,360x640,0.00176,spark_0460.jpg
Turbothrill (11).mp4,465,15.5,0.5445,21,8.0,360x640,0.00196,spark_0465.jpg
Turbothrill (11).mp4,473,15.767,0.6677,141,113.0,360x640,0.00177,spark_0473.jpg
Turbothrill (11).mp4,478,15.933,0.7262,144,105.5,360x640,0.00191,spark_0478.jpg
Turbothrill (11).mp4,485,16.167,0.7167,25,14.0,360x640,0.0021,spark_0485.jpg
Turbothrill (11).mp4,492,16.4,0.4934,14,4.5,360x640,0.0022,spark_0492.jpg
Turbothrill (11).mp4,503,16.767,0.4956,19,6.5,360x640,0.00184,spark_0503.jpg
Turbothrill (11).mp4,510,17.0,0.7313,146,103.0,360x640,0.00171,spark_0510.jpg
Turbothrill (11).mp4,512,17.067,0.5345,25,11.0,360x640,0.0017,spark_0512.jpg
Turbothrill (11).mp4,517,17.233,0.7035,433,280.0,360x640,0.00159,spark_0517.jpg
